id,label,weight,info,class,solver,penalty,dual,tol,C,fit_intercept,intercept_scale,mutli-class
1054,3,100,2,2, 'saga', 'l1', False,0.0001,1, True,1, 'multinomial'
1055,3,100,2,2, 'saga', 'l1', False,0.0001,1, True,1, 'multinomial'
1056,3,100,2,2, 'saga', 'l1', False,0.0001,1, True,1, 'multinomial'
1057,3,100,2,2, 'saga', 'l1', False,0.0001,1, True,1, 'multinomial'
1058,3,100,2,2, 'saga', 'l1', False,0.0001,1, True,1, 'multinomial'
1059,3,100,2,2, 'saga', 'l1', False,0.0001,1, True,1, 'multinomial'
1060,3,100,2,2, 'saga', 'l1', False,0.0001,1, True,1, 'multinomial'
1061,3,100,2,2, 'saga', 'l1', False,0.0001,1, True,1, 'multinomial'
1062,3,100,2,2, 'saga', 'l1', False,0.0001,1, True,1, 'multinomial'
1063,3,100,2,2, 'saga', 'l1', False,0.0001,1, True,1, 'multinomial'
1064,3,100,2,2, 'saga', 'l1', False,0.0001,1, True,1, 'multinomial'
1065,3,100,2,2, 'saga', 'l1', False,0.0001,1, True,1, 'multinomial'
1066,3,100,2,2, 'saga', 'l1', False,0.0001,1, True,1, 'multinomial'
1067,3,100,2,2, 'saga', 'l1', False,0.0001,1, True,1, 'multinomial'
1068,3,100,2,2, 'saga', 'l1', False,0.0001,1, True,1, 'multinomial'
1069,3,100,2,2, 'saga', 'l1', False,0.0001,1, True,1, 'multinomial'
1070,3,100,2,2, 'saga', 'l1', False,0.0001,1, True,1, 'multinomial'
1071,3,100,2,2, 'saga', 'l1', False,0.0001,1, True,1, 'multinomial'
1072,3,100,2,2, 'saga', 'l1', False,0.0001,1, True,1, 'multinomial'
1073,3,100,2,2, 'saga', 'l1', False,0.0001,1, True,1, 'multinomial'
1074,3,100,2,2, 'saga', 'l1', False,0.0001,1, True,1, 'multinomial'
1075,3,100,2,2, 'saga', 'l1', False,0.0001,1, True,1, 'multinomial'
1076,3,100,2,2, 'saga', 'l1', False,0.0001,1, True,1, 'multinomial'
1077,3,100,2,2, 'saga', 'l1', False,0.0001,1, True,1, 'multinomial'
1078,3,100,2,2, 'saga', 'l1', False,0.0001,1, True,1, 'multinomial'
1079,3,100,2,2, 'saga', 'l1', False,0.0001,1, True,1, 'multinomial'
1080,3,100,2,2, 'saga', 'l1', False,0.0001,1, True,1, 'multinomial'
1081,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1082,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1083,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1084,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1085,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1086,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1087,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1088,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1089,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1090,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1091,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1092,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1093,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1094,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1095,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1096,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1097,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1098,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1099,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1100,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1101,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1102,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1103,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1104,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1105,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1106,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1107,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1108,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1109,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1110,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1111,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1112,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1113,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1114,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1115,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1116,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1117,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1118,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1119,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1120,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1121,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1122,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1123,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1124,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1125,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1126,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1127,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1128,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1129,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1130,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1131,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1132,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1133,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1134,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1135,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1136,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1137,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1138,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1139,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1140,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1141,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1142,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1143,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1144,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1145,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1146,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1147,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1148,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1149,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1150,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1151,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1152,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1153,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1154,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1155,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1156,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1157,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1158,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1159,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1160,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1161,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1162,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1163,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1164,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1165,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1166,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1167,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1168,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1169,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1170,1,100,2,2, 'saga', 'l2', False,0.0001,6, False,1, 'multinomial'
1171,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1172,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1173,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1174,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1175,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1176,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1177,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1178,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1179,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1180,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1181,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1182,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1183,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1184,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1185,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1186,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1187,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1188,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1189,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1190,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1191,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1192,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1193,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1194,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1195,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1196,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1197,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1198,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1199,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1200,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1201,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1202,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1203,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1204,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1205,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1206,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1207,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1208,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1209,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1210,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1211,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1212,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1213,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1214,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1215,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1216,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1217,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1218,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1219,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1220,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1221,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1222,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1223,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1224,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1225,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1226,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1227,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1228,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1229,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1230,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1231,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1232,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1233,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1234,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1235,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1236,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1237,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1238,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1239,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1240,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1241,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1242,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1243,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1244,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1245,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1246,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1247,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1248,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1249,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1250,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1251,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1252,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1253,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1254,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1255,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1256,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1257,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1258,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1259,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1260,1,100,2,2, 'saga', 'l2', False,0.0001,10, False,1, 'multinomial'
1261,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1262,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1263,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1264,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1265,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1266,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1267,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1268,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1269,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1270,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1271,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1272,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1273,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1274,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1275,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1276,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1277,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1278,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1279,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1280,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1281,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1282,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1283,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1284,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1285,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1286,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1287,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1288,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1289,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1290,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1291,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1292,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1293,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1294,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1295,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1296,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1297,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1298,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1299,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1300,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1301,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1302,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1303,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1304,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1305,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1306,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1307,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1308,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1309,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1310,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1311,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1312,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1313,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1314,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1315,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1316,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1317,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1318,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1319,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1320,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1321,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1322,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1323,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1324,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1325,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1326,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1327,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1328,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1329,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1330,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1331,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1332,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1333,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1334,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1335,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1336,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1337,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1338,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1339,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1340,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1341,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1342,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1343,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1344,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1345,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1346,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1347,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1348,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1349,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1350,1,100,2,2, 'newton-cg', 'l2', False,0,10, False,6, 'ovr'
1351,5,100,2,10, 'liblinear', 'l2', False,0.0001,10, True,1, 'ovr'
1352,5,100,2,10, 'liblinear', 'l2', False,0.0001,10, True,1, 'ovr'
1353,5,100,2,10, 'liblinear', 'l2', False,0.0001,10, True,1, 'ovr'
1354,5,100,2,10, 'liblinear', 'l2', False,0.0001,10, True,1, 'ovr'
1355,5,100,2,10, 'liblinear', 'l2', False,0.0001,10, True,1, 'ovr'
1356,5,100,2,10, 'liblinear', 'l2', False,0.0001,10, True,1, 'ovr'
1357,5,100,2,10, 'liblinear', 'l2', False,0.0001,10, True,1, 'ovr'
1358,5,100,2,10, 'liblinear', 'l2', False,0.0001,10, True,1, 'ovr'
1359,5,100,2,10, 'liblinear', 'l2', False,0.0001,10, True,1, 'ovr'
1360,5,100,2,10, 'liblinear', 'l2', False,0.0001,10, True,1, 'ovr'
1361,5,100,2,10, 'liblinear', 'l2', False,0.0001,10, True,1, 'ovr'
1362,5,100,2,10, 'liblinear', 'l2', False,0.0001,10, True,1, 'ovr'
1363,5,100,2,10, 'liblinear', 'l2', False,0.0001,10, True,1, 'ovr'
1364,5,100,2,10, 'liblinear', 'l2', False,0.0001,10, True,1, 'ovr'
1365,5,100,2,10, 'liblinear', 'l2', False,0.0001,10, True,1, 'ovr'
1366,5,100,2,10, 'liblinear', 'l2', False,0.0001,10, True,1, 'ovr'
1367,5,100,2,10, 'liblinear', 'l2', False,0.0001,10, True,1, 'ovr'
1368,5,100,2,10, 'liblinear', 'l2', False,0.0001,10, True,1, 'ovr'
1369,5,100,2,10, 'liblinear', 'l2', False,0.0001,10, True,1, 'ovr'
1370,5,100,2,10, 'liblinear', 'l2', False,0.0001,10, True,1, 'ovr'
1371,5,100,2,10, 'liblinear', 'l2', False,0.0001,10, True,1, 'ovr'
1372,5,100,2,10, 'liblinear', 'l2', False,0.0001,10, True,1, 'ovr'
1373,5,100,2,10, 'liblinear', 'l2', False,0.0001,10, True,1, 'ovr'
1374,5,100,2,10, 'liblinear', 'l2', False,0.0001,10, True,1, 'ovr'
1375,5,100,2,10, 'liblinear', 'l2', False,0.0001,10, True,1, 'ovr'
1376,5,100,2,10, 'liblinear', 'l2', False,0.0001,10, True,1, 'ovr'
1377,5,100,2,10, 'liblinear', 'l2', False,0.0001,10, True,1, 'ovr'
1378,5,100,2,10, 'liblinear', 'l2', False,0.0001,10, True,1, 'ovr'
1379,5,100,2,10, 'liblinear', 'l2', False,0.0001,10, True,1, 'ovr'
1380,5,100,2,10, 'liblinear', 'l2', False,0.0001,10, True,1, 'ovr'
1381,5,100,2,10, 'liblinear', 'l2', False,0.0001,10, True,1, 'ovr'
1382,5,100,2,10, 'liblinear', 'l2', False,0.0001,10, True,1, 'ovr'
1383,5,100,2,10, 'liblinear', 'l2', False,0.0001,10, True,1, 'ovr'
1384,5,100,2,10, 'liblinear', 'l2', False,0.0001,10, True,1, 'ovr'
1385,5,100,2,10, 'liblinear', 'l2', False,0.0001,10, True,1, 'ovr'
1386,5,100,2,10, 'liblinear', 'l2', False,0.0001,10, True,1, 'ovr'
